businessId,businessName,food,good,place,like,great,go,back,really,us,little,nice,also,always,well,lunch,best,try,love,delicious,eat,friendly,made,come,fresh,way,rice,make,bit,staff,ever,definitely,tasty,sure,since,thing,amazing,favorite,special,tried,taste,find,flavor,price,excellent,places,prices,everything,every,lot,new,looking,top,friend,recommend,awesome,quality,large,quite,husband,found,perfect,enjoy,ill,super,coming,disappointed,wonderful,clean,close,fantastic,high,fan,end,yummy,week,quick,real,reason,portion,soon,flavorful,st,regular,often,choice,ice,reasonable,size,offer,valley,w,highly,az,mall,add,ra,usual,generous,thin,de,c,com,businessRating
b-t3nNmRw6alKw4aSqAgPg,Los Dos Molinos,90,43,55,40,23,93,31,17,134,8,13,11,9,6,4,12,20,26,4,75,7,13,16,3,20,16,7,14,8,35,5,13,4,4,34,9,10,3,3,13,4,12,6,4,7,2,7,16,14,34,1,7,21,6,4,4,1,5,3,4,2,10,48,4,2,2,0,2,3,3,4,9,41,2,7,7,20,1,5,4,4,242,4,2,0,84,0,3,0,4,838,2,16,4,6,85,3,0,46,144,949,42,High
5W2s7_z9u15l1HcuoAHsfg,Paprika Mediterranean Experience,14,20,14,17,8,30,7,8,63,6,3,14,2,6,7,2,9,2,6,19,4,8,5,9,5,7,4,7,2,17,4,4,1,4,9,5,1,4,5,12,0,6,4,1,1,1,3,5,1,0,1,5,5,2,0,4,3,2,4,1,4,4,14,3,1,2,3,0,2,1,5,1,10,1,1,5,10,2,3,3,4,92,1,2,2,19,0,1,2,0,324,1,6,5,0,39,1,0,14,81,319,12,High
UYrzcJMNfczRG4J16j8yzw,La Salsitas,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,2,0,1,0,2,0,0,0,0,0,1,0,0,0,2,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,5,0,0,0,2,0,0,0,0,9,1,0,0,0,0,0,0,1,0,16,2,High
6PFPQeCM-XDrZRy0DHV2Yw,Sesame Inn Carefree,54,24,22,21,10,52,4,6,71,10,12,7,12,7,7,3,6,11,8,26,6,4,8,4,24,40,6,3,5,14,3,1,3,4,12,2,4,5,0,9,4,10,19,2,7,6,1,4,5,0,1,5,10,3,2,5,5,5,1,1,6,0,12,1,4,2,2,3,2,1,4,4,20,1,0,4,10,2,13,0,0,142,2,2,0,67,0,8,3,1,383,0,4,7,3,48,6,2,13,71,542,25,High
KqYY2rwD8ymjU9mVJwiuRQ,Panda Gourmet,9,2,5,3,1,6,0,0,17,0,0,1,1,0,1,0,2,1,1,3,1,0,1,2,3,9,3,2,0,2,2,0,0,1,1,0,2,4,0,3,0,0,2,0,2,1,0,2,2,0,1,0,2,0,0,1,1,1,0,3,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,2,0,0,1,0,0,16,0,0,0,10,0,1,0,0,49,0,0,2,0,11,2,0,2,23,84,3,High
obkBJENTOXC3YpS_VWiPyw,Chipotle Mexican Grill,4,7,7,4,5,20,1,4,23,1,5,0,12,0,2,1,1,9,4,15,3,1,1,3,13,5,2,2,2,6,1,0,5,1,8,1,2,0,1,0,1,0,1,0,0,1,2,4,1,0,0,3,4,0,0,0,0,0,0,0,2,1,11,1,0,0,0,2,2,0,0,1,5,0,1,3,4,0,1,0,0,33,1,2,0,13,0,0,0,0,83,0,1,2,1,12,1,0,8,22,142,1,High
iPY5hB0TSd8rIiC2xHhnFQ,Blimpie Subs & Salads,1,2,2,1,3,2,0,1,0,0,1,0,1,0,0,0,0,1,0,3,3,0,1,0,2,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2,0,0,0,0,3,1,0,0,1,0,0,0,0,6,0,0,0,4,0,0,0,0,13,0,0,0,0,0,0,0,0,0,16,1,High
ggjdeyeuUVcNmBkoEXA13g,Tacos Jalisco,47,27,41,13,13,46,8,5,41,10,2,8,2,6,3,14,6,11,3,31,4,9,7,6,7,11,6,2,0,15,6,7,3,2,16,7,3,5,6,7,2,3,5,0,5,2,4,6,5,6,4,4,8,5,8,2,3,0,1,3,3,6,31,4,0,2,2,1,1,3,3,4,15,4,2,0,11,2,0,1,0,108,2,1,1,23,0,1,1,2,299,2,8,7,3,22,4,0,20,78,498,20,High
2E6VGlEiabtIdHgIqZ6giw,Jimmy John's,4,1,1,0,0,3,0,1,9,0,1,1,0,0,0,0,1,1,0,2,1,0,0,0,2,0,0,1,0,2,1,0,0,0,2,0,0,0,0,1,2,0,0,0,1,0,1,2,1,1,0,0,1,0,0,0,0,0,0,1,0,0,2,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,15,0,1,2,3,0,0,0,0,26,0,0,0,0,5,1,0,2,8,38,1,High
oXKPSI-RUqOvmuSCh_DEQQ,Mastro's Ocean Club,266,140,168,111,183,355,56,63,689,35,50,46,41,57,1,82,36,76,54,323,13,30,47,45,107,67,50,44,27,236,30,13,39,31,133,53,29,56,10,45,16,34,66,40,13,13,41,92,20,31,10,62,46,34,22,25,18,18,22,17,76,34,184,24,12,14,18,4,8,29,59,49,180,11,29,6,77,12,30,9,7,1527,7,5,14,322,2,15,12,7,3809,18,64,23,21,388,16,7,172,705,4292,186,High
4TqCyWoWmUpghIVAiSo--g,Basis New American,17,19,20,13,23,39,11,2,47,7,9,5,8,8,10,3,7,9,9,32,2,4,5,4,12,9,1,5,2,16,2,3,1,1,10,0,3,5,2,0,4,2,8,6,2,0,3,8,4,5,1,5,5,3,4,2,1,2,1,1,5,3,20,0,1,2,6,2,5,1,4,2,16,1,3,0,4,3,2,3,0,119,4,1,4,42,2,0,7,2,338,2,0,4,4,44,1,1,10,77,418,20,High
cIwMq5KNq0ASQzoTP1dE9Q,Boston Market,9,2,4,3,4,11,1,0,13,0,3,0,9,1,1,0,3,5,1,7,3,0,0,2,9,1,2,0,1,4,2,1,1,0,2,0,1,0,1,1,0,1,1,0,1,0,0,3,0,1,0,0,3,1,0,1,0,0,0,0,0,2,3,1,0,1,0,2,0,1,0,1,9,1,1,0,0,0,0,0,1,33,0,0,0,10,0,1,1,0,54,0,0,0,0,10,0,0,2,13,84,5,High
gg26wjL2eTRIvmdyb7RXAQ,Taco Bell,1,0,0,0,0,1,0,0,3,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,7,0,0,0,3,0,0,1,0,10,0,0,0,1,0,0,0,2,1,9,1,High
9UrMG4cn2nfIQsJlH8e2PQ,Pei Wei - Asian Inspired. Freshly Made.,35,24,15,11,13,47,10,9,61,0,7,7,4,4,9,0,3,6,6,30,4,3,4,3,17,11,4,4,5,12,3,1,6,3,8,0,6,3,1,8,2,6,3,1,3,2,0,3,4,6,2,4,10,1,3,5,2,1,0,2,2,7,11,1,1,1,2,3,5,1,1,3,14,0,3,6,9,0,4,0,1,119,1,1,3,32,0,2,1,0,376,0,0,3,3,46,2,0,13,64,437,16,High
CMTDZRDnv_O0rwAvRVbjvg,BlueMoon Vietnamese Kitchen,20,37,48,25,31,82,15,14,104,13,8,28,12,12,4,11,11,9,6,80,7,5,17,13,25,32,7,15,3,26,10,7,2,7,24,5,4,5,5,7,2,16,25,5,16,1,5,13,10,6,1,8,20,3,4,2,10,5,2,7,5,2,32,4,3,3,4,12,2,1,0,3,42,2,7,3,16,6,2,1,6,211,3,4,3,72,1,3,1,4,598,0,13,17,15,80,11,0,34,135,649,38,High
_WP0nIqmrSFLcY8nV8KUSA,Tapas Papa Frita,185,127,132,124,134,310,69,61,522,44,52,53,11,45,6,30,65,53,49,246,17,32,36,27,49,70,23,48,23,122,29,20,25,28,106,29,20,24,21,47,17,39,45,16,10,14,30,62,18,25,17,25,73,36,14,5,18,19,14,10,18,48,166,11,10,13,16,7,17,10,19,20,178,3,28,9,85,19,18,6,4,891,7,6,7,240,7,12,17,4,3156,7,52,42,15,395,9,0,130,579,2962,147,High
udVKZfBZ3IyZf_mlTy0law,Nana's Sandwich Saloon,8,12,15,6,13,19,5,2,26,5,4,1,0,5,10,4,4,3,6,19,5,3,3,9,7,6,3,1,4,12,1,0,1,0,5,4,1,2,2,3,3,0,6,3,0,2,0,3,2,1,2,12,6,4,3,3,3,2,0,1,0,1,11,0,0,1,2,2,2,0,4,1,10,0,0,3,4,4,0,1,0,70,1,0,3,21,3,1,4,0,226,1,4,1,1,26,3,0,7,54,283,13,High
fAuFm0MlMNfTt2YrbM6aBw,Village Inn,6,8,8,6,3,13,1,2,15,2,3,3,1,3,1,1,4,0,0,6,4,1,1,1,3,0,0,2,2,2,1,1,2,0,3,0,1,1,1,2,0,4,0,1,3,0,0,0,0,1,1,0,5,1,0,0,0,2,0,0,0,1,8,0,0,0,0,2,1,0,1,1,8,2,0,2,2,0,1,0,1,30,0,1,0,10,0,1,0,0,91,0,0,1,0,15,1,0,3,19,119,5,High
A8Khz3eeqIFFGaXurg3hxw,Rusty Spur Saloon,7,41,72,34,38,89,15,10,183,16,8,9,14,19,7,10,39,16,2,51,7,4,15,1,24,4,11,9,7,41,7,0,3,6,22,3,4,1,1,1,6,1,4,1,3,1,1,19,5,6,3,13,19,3,16,0,3,3,0,1,2,9,34,5,0,0,1,2,3,0,5,2,61,0,10,3,20,5,1,0,0,301,6,1,0,21,2,1,2,1,743,3,4,21,3,48,5,0,32,116,808,23,High
x6BemTnk7_eCuvbv5MflWQ,Hangar Cafe,49,47,60,24,45,99,18,14,97,20,10,7,5,4,16,9,5,23,11,76,16,3,10,4,31,9,9,3,10,31,5,0,8,2,17,5,3,6,3,4,5,2,9,5,7,2,1,11,6,9,5,9,28,10,2,4,2,3,4,2,5,12,39,5,7,1,3,0,4,1,3,1,51,2,9,8,15,3,4,4,1,216,4,1,3,52,2,2,2,0,615,1,9,13,2,61,1,2,29,122,695,38,High
3u18RVyDlsy3Y-Mrt9Cukg,Dillon's,5,4,1,7,5,11,3,4,20,1,2,3,4,3,0,0,1,1,1,9,1,0,1,1,9,0,0,1,2,4,1,0,1,0,3,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,2,1,2,2,0,0,0,0,1,1,10,0,0,0,0,0,2,2,0,2,5,0,0,0,4,1,1,0,0,28,0,0,1,5,1,0,2,0,85,0,0,0,0,7,0,1,4,13,81,4,High
wP5849J1DKB2KS3M6UwOAg,Spanish Fly,21,30,50,36,38,96,47,25,114,6,15,6,8,12,1,4,8,12,1,55,10,5,12,1,24,10,10,8,9,37,12,2,8,7,25,2,3,11,2,1,0,1,10,2,3,1,5,18,10,6,8,8,33,4,14,0,4,4,0,1,4,6,50,6,1,2,0,2,2,1,8,4,83,0,13,0,30,5,1,1,0,146,2,1,0,48,2,1,3,2,773,2,9,6,4,50,2,0,31,172,760,30,High
a4bvXlGHgS6yUDp9YMcnZA,Denny's,6,7,3,6,2,13,3,1,15,1,1,1,4,1,1,1,2,0,0,8,0,1,0,1,7,0,3,2,0,10,0,0,2,1,6,0,0,1,1,3,0,0,0,0,0,0,1,6,2,1,0,3,3,1,2,2,0,0,0,0,1,1,13,1,0,0,1,1,0,0,1,1,5,0,0,2,1,1,2,0,0,38,0,0,2,4,0,0,1,0,121,0,1,0,0,17,0,0,7,41,109,3,High
DPXobjIYxAhcpn-GiNVd2w,Motu's Tahitian Noni Island Grill,0,1,2,0,1,2,0,3,5,1,0,0,0,0,2,0,1,1,0,3,1,0,1,0,2,6,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,1,0,0,0,11,0,0,0,6,0,0,0,0,25,0,0,0,0,3,0,0,2,7,43,1,High
#NAME?,The Good Egg,18,25,16,9,13,42,5,2,32,2,4,3,3,5,4,4,4,4,2,27,4,2,2,3,8,1,2,2,3,21,2,0,1,1,12,1,1,3,3,3,0,1,1,4,6,0,2,11,2,3,1,3,4,2,0,2,1,1,0,1,1,2,7,1,0,0,1,0,3,0,2,1,11,0,4,1,3,1,2,1,0,70,2,0,1,20,0,0,2,3,191,2,5,1,2,24,2,0,15,42,229,12,High
ke3RFq3mHEAoJE_kkRNhiQ,Lucille's Smokehouse Bar-B-Que,204,300,208,182,129,529,123,112,606,62,52,72,43,48,37,50,60,76,30,362,30,37,50,18,124,90,35,51,25,175,27,41,31,40,149,33,18,29,25,51,21,44,87,13,27,26,29,63,44,32,13,41,96,22,20,19,40,22,23,17,20,45,323,14,17,17,12,9,10,10,45,36,209,14,23,16,133,12,46,4,3,1172,14,5,25,358,2,22,22,9,3960,8,55,22,27,376,25,4,207,824,4213,193,High
W010P4plDADjo2SFq3OvXA,Modern Margarita,44,55,52,27,45,120,27,26,140,14,18,7,6,13,12,4,17,14,8,75,6,12,11,6,13,12,13,5,10,39,13,10,12,5,22,4,5,3,3,7,7,10,12,8,3,6,4,11,6,10,4,7,28,5,3,3,3,3,2,5,2,7,45,7,3,2,2,0,3,3,7,6,63,5,8,3,30,7,5,4,2,221,2,1,3,71,2,2,2,0,774,3,5,16,8,74,2,0,32,200,904,36,High
Fa48nm4dZwGNrXo2XDoZgg,El Sol Mexican Cafe,52,39,31,19,26,80,13,12,62,11,3,13,14,7,10,12,7,13,9,48,7,15,5,25,27,24,5,7,5,32,4,8,1,2,20,6,5,2,1,17,2,4,17,5,2,6,8,17,5,2,3,4,7,4,4,3,4,2,0,3,10,7,47,3,0,1,1,2,3,3,5,4,13,2,2,2,15,3,5,1,0,169,1,2,0,43,0,3,3,1,366,0,8,7,1,41,0,0,24,84,510,20,High
mFcB-ohmJIi1xuZadKbuww,Zaytoon Kabob Bistro,3,0,3,1,1,2,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,4,0,0,0,1,0,0,0,1,10,0,1,0,1,4,0,0,0,2,13,1,High
b9svM7RoDUAVnzjFBmf3Ow,Paradise Bakery and Cafe,30,28,32,28,22,51,7,9,59,11,11,12,19,12,14,2,5,14,7,46,6,8,8,19,24,12,14,5,8,23,2,3,2,3,19,4,8,5,2,7,3,2,12,2,1,6,4,13,6,6,2,9,8,0,4,3,4,0,0,3,4,2,20,0,2,2,4,9,0,2,2,5,13,2,6,6,10,3,2,0,0,141,3,0,4,45,0,4,8,0,395,1,5,3,4,71,4,2,24,78,579,23,High
hJVt1P4FOvj-soabliLdaA,Rock-n-Roll Fingers,58,73,115,50,42,164,27,40,209,16,21,19,26,22,9,28,29,28,19,94,14,12,13,27,40,9,25,18,3,66,13,12,12,14,41,9,7,48,6,19,5,11,9,2,5,2,4,28,9,13,6,2,35,13,22,11,5,3,0,9,15,5,38,7,3,4,2,9,7,3,8,7,88,2,7,3,45,5,7,0,4,420,16,3,1,66,2,4,5,2,966,2,12,17,4,122,12,3,60,199,1623,52,High
OsnMkHS9f5NUm6_x3pCBkQ,Olive Garden Italian Restaurant ,24,25,12,13,22,52,5,8,42,10,5,4,15,13,14,6,6,9,1,54,7,5,4,2,18,3,4,3,1,22,1,1,3,6,5,2,1,6,0,2,1,2,3,2,2,1,1,6,4,3,0,2,15,0,1,0,2,1,0,2,4,1,7,0,3,0,1,2,0,1,1,3,27,1,3,4,10,2,1,3,1,123,1,1,6,37,0,1,2,1,399,0,2,3,2,28,5,0,11,77,384,16,High
Adjy6wjncsbWpRMo5-FlbQ,Barro's Pizza,9,15,17,14,9,28,5,4,28,4,4,2,8,6,5,2,4,9,0,16,2,3,4,2,12,3,2,4,1,12,4,1,1,3,11,0,4,4,2,4,1,2,3,1,3,1,0,5,3,3,0,7,5,1,2,0,3,0,0,4,3,1,9,1,0,2,0,0,4,1,1,3,8,0,0,2,5,2,0,0,1,58,0,1,1,20,1,0,2,2,212,0,0,3,0,14,3,0,16,44,226,9,High
tTpuIfDa0dtZ_UZpA37SqA,Umami,27,48,54,40,23,93,19,31,149,28,16,16,4,14,9,17,18,18,14,60,13,6,11,9,24,22,7,16,11,33,11,6,13,6,31,5,4,9,3,12,7,27,20,3,8,2,4,8,18,8,7,22,24,4,2,4,5,4,5,9,7,9,59,12,4,6,5,4,5,1,4,6,42,1,11,3,38,3,4,5,7,291,0,2,2,76,2,2,6,0,814,1,6,6,38,218,5,1,49,157,891,31,High
lNagDCZhArcztrgkYnP7Nw,Native New Yorker,0,4,1,2,3,7,1,0,1,1,0,0,1,0,0,1,2,0,1,5,0,0,0,0,1,0,0,1,0,1,1,1,1,0,2,0,0,3,0,0,0,1,0,0,0,0,0,0,1,0,0,2,0,0,0,0,1,1,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12,0,0,0,1,0,0,0,0,34,0,0,0,0,5,0,0,2,10,37,0,High
s2lCXuJ3fUWf5Itf9QnrMQ,Sushi Brokers,35,43,44,40,26,92,22,14,189,11,18,19,5,9,14,7,9,11,4,50,12,3,15,11,18,40,7,11,11,28,14,3,8,10,21,8,6,18,8,13,4,5,31,1,5,9,3,8,13,17,5,9,20,1,9,5,3,4,0,4,2,4,36,3,4,1,1,2,4,0,6,2,39,1,5,5,16,5,4,2,2,209,6,0,2,88,1,3,3,0,688,0,10,5,6,85,6,1,29,143,676,31,High
v1ocqAm5soWTNPttLQhSZw,Shanghai Club,43,45,19,22,13,72,9,11,74,7,8,10,8,9,7,7,9,11,9,34,4,10,1,11,13,24,6,3,3,20,5,2,2,1,16,1,4,4,4,4,3,7,9,5,6,5,4,9,6,3,3,1,9,2,0,5,0,1,2,2,3,9,24,1,2,1,1,3,3,2,3,3,13,4,1,4,12,1,4,2,1,140,1,0,2,63,1,1,2,4,335,1,3,5,3,53,4,2,22,99,558,17,High
Pl1qDTX90DSLHo-ZAlAh9w,Dairy Queen,0,8,4,3,1,18,3,1,15,1,1,1,1,0,0,0,2,0,1,8,0,1,1,0,7,2,3,1,0,5,0,0,1,0,10,0,0,0,0,2,0,0,2,0,0,0,0,1,1,1,0,1,0,1,0,0,3,0,0,0,0,0,4,0,1,0,0,2,0,0,0,0,2,0,0,0,3,2,0,0,0,26,0,0,0,11,1,0,0,0,101,0,4,1,0,17,1,0,10,20,141,6,High
eOKOOh1qie10HmdtLErp0Q,Great Harvest Bread Company,7,16,13,23,31,59,15,8,73,15,9,14,6,7,10,4,12,14,7,59,9,5,5,8,16,7,16,9,7,15,2,7,6,3,18,1,3,8,7,7,5,3,7,4,1,3,3,8,5,1,2,11,14,3,3,4,2,2,1,3,5,3,15,2,1,1,3,1,4,4,12,5,23,4,6,3,14,1,1,0,1,190,0,1,4,50,0,4,6,0,391,2,2,5,2,45,4,1,22,67,514,21,High
apCfJVnRyaw6oVUBKujpUQ,La Tolteca Mexican Foods,133,99,117,61,60,215,46,45,221,27,19,49,33,22,19,39,37,40,40,160,5,25,19,42,54,49,33,18,7,94,9,11,22,6,91,18,20,8,10,24,23,31,22,19,16,16,23,48,29,11,16,24,20,11,18,6,11,6,1,12,9,13,145,34,9,4,2,8,7,9,16,14,53,7,12,6,61,11,8,6,13,546,8,3,16,109,3,7,5,8,1260,3,26,21,18,188,11,2,104,352,2100,83,High
dmyytmVobrPfPO6IrKbjuQ,Gretalian,1,2,2,1,1,4,2,1,17,1,1,1,0,1,0,1,1,3,1,2,0,0,0,0,1,1,0,0,1,4,2,0,0,1,1,2,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,4,0,1,0,1,1,0,0,0,19,2,0,0,3,1,1,0,0,59,0,3,2,0,3,0,0,2,25,85,2,High
GSsq_y2PfYBzn51gAG_c7Q,Croque Famous Sandwiches,9,13,22,11,7,43,8,4,41,5,4,5,2,5,12,4,6,7,4,27,4,3,0,8,6,7,6,3,0,17,0,2,0,3,15,7,3,4,2,4,1,6,1,2,4,0,1,5,1,2,5,1,5,2,3,4,1,0,0,0,3,0,19,2,2,0,2,0,1,0,3,2,11,3,4,2,4,3,1,0,1,90,1,0,0,28,0,1,1,1,307,0,8,2,1,35,0,0,23,83,389,10,High
MFlkmsxlDloSiEd8SLjnAQ,Paradise Bakery,10,8,5,8,7,24,1,4,31,4,2,2,10,0,8,2,3,7,2,18,0,0,3,1,10,5,5,4,5,13,2,0,4,0,11,2,1,1,0,1,1,1,5,0,0,1,1,6,3,1,1,4,2,0,2,0,0,2,3,0,1,2,6,1,1,1,2,1,0,2,0,4,4,0,0,0,4,1,0,0,0,53,0,1,1,17,0,0,0,0,162,0,2,0,0,34,2,0,13,34,180,10,High
136zvrfN6Kpr9tFj3OMNUQ,Panchero's Mexican Grill,29,25,48,40,9,65,11,15,59,6,10,9,10,2,2,7,8,10,3,34,4,4,3,33,23,21,10,13,10,30,3,8,5,4,26,2,0,4,2,7,4,10,5,1,6,1,5,17,5,3,0,7,5,2,2,4,2,1,1,0,1,1,98,4,2,2,0,2,3,0,1,6,9,3,1,1,19,4,2,1,2,150,0,2,1,46,1,1,0,0,379,0,7,3,5,44,6,0,38,57,597,22,High
g2jHP8cPKY253Tw0TKQQ5g,Christina's Authentic Mexican Food Restaurant,23,11,15,7,7,22,1,2,19,4,4,1,1,3,5,2,1,2,2,16,4,2,3,2,2,7,4,1,1,9,1,1,3,0,7,1,2,4,1,6,1,2,4,0,3,2,4,7,1,0,1,3,6,0,0,1,0,0,1,1,1,1,4,0,0,0,0,0,0,1,1,3,8,0,1,1,4,1,5,0,0,54,0,1,3,18,1,1,0,2,125,0,3,5,2,13,1,2,9,25,186,5,High
rVUEZpHQfWI_3kt0lBwaxQ,Keegan's Grill,54,53,42,25,45,104,29,25,116,12,15,16,14,20,6,9,9,18,13,71,12,5,9,4,27,12,8,8,12,40,10,8,4,5,23,2,4,16,7,6,1,5,12,8,1,7,4,13,9,12,7,16,22,5,10,1,4,3,1,6,7,8,52,1,4,4,2,0,2,5,4,8,42,1,6,4,27,2,3,2,1,248,4,3,5,73,1,3,6,2,747,2,5,12,1,76,11,0,35,153,812,35,High
x8I3XYa6CbI9REIJpDFtQA,Dave's Dog House,19,29,34,18,9,52,10,10,107,8,8,9,7,9,5,10,6,3,11,23,1,3,11,5,20,10,10,5,0,18,4,2,6,9,11,2,7,3,3,3,1,2,10,4,0,4,1,9,2,5,2,11,2,3,1,4,1,0,1,2,10,4,26,0,0,1,0,1,3,1,6,2,7,1,1,1,12,4,0,2,1,157,1,1,1,22,0,2,2,0,301,0,2,4,3,27,2,0,13,78,442,21,High
NYBx4sdSVrN-I5Q8RfLMPg,San Carlos Bay Seafood Restaurant,39,19,20,15,6,40,12,8,55,6,5,7,3,3,4,14,8,9,9,23,3,5,6,13,10,11,1,2,2,24,4,4,7,4,12,6,3,3,3,4,4,6,2,1,3,2,5,8,4,3,2,19,5,4,3,2,4,3,0,1,8,2,32,3,3,2,4,3,2,1,5,3,17,0,2,1,13,3,1,1,1,127,2,0,1,28,2,2,0,0,331,2,8,5,1,39,0,1,18,86,456,19,High
5EWVJZd9cSAMwkrwgOFd6Q,El Gran Taco,13,14,12,13,3,23,3,10,28,9,4,1,4,3,4,4,4,2,1,10,2,2,1,3,6,6,6,2,0,10,1,4,7,0,12,1,2,2,3,5,1,3,1,3,2,1,1,4,2,1,1,1,3,0,0,1,0,0,0,0,0,1,11,2,1,1,0,4,4,0,2,1,5,0,1,1,11,1,0,0,2,69,0,1,0,15,0,0,0,2,168,0,1,1,0,29,1,0,16,37,227,8,High
enbTOcl7WNgsjsAtmhvDRA,Mu Shu Asian Grill,67,28,52,26,26,82,13,16,84,8,11,15,20,5,17,5,9,19,12,60,14,4,7,21,30,37,15,2,8,24,5,5,11,3,19,2,6,6,4,10,2,3,11,3,4,2,7,10,7,2,1,6,22,5,6,6,3,0,2,2,2,2,40,4,9,1,0,15,6,6,4,8,37,3,4,6,17,4,5,2,0,228,7,3,11,89,1,4,0,0,510,1,6,3,6,68,4,2,22,93,754,35,High
6v0vQm3wXzaFoEywvpbnqg,BJ's Restaurant & Brewhouse,74,118,48,48,57,186,22,29,189,13,17,17,34,23,16,16,17,24,9,105,8,13,16,9,55,19,9,14,13,63,13,7,9,9,56,4,14,14,5,24,6,7,17,7,5,4,11,21,11,11,5,16,17,12,6,4,11,6,7,3,7,9,61,5,4,8,6,7,5,0,8,5,60,7,8,7,30,6,4,4,2,369,1,4,6,116,2,4,9,3,1295,3,11,12,3,128,8,1,65,244,1183,59,High
uLzb0n7iYbaTZKeta1RDAw,Nino's Mexican Food Restaurant,16,11,10,8,6,22,2,1,25,3,5,4,3,1,5,2,3,9,0,19,3,0,0,0,9,5,3,1,2,4,1,2,0,2,6,2,2,3,2,4,2,2,5,2,1,3,0,3,0,1,0,4,5,0,0,6,0,0,1,0,1,1,13,1,1,1,1,0,4,0,2,0,6,0,1,2,2,1,2,0,1,59,0,0,1,21,0,0,0,1,105,0,3,1,4,18,2,0,6,14,200,2,High
9Y5kXneSwv-l-8TODZWQAQ,Taco Bell,15,5,12,6,1,24,4,8,29,2,4,0,8,5,2,1,1,2,0,9,8,1,3,1,13,2,2,0,5,20,0,0,2,1,5,1,0,1,0,0,2,0,0,0,3,0,0,3,1,1,0,2,11,1,0,0,1,1,0,0,0,2,3,0,1,0,1,2,1,0,3,0,12,0,1,1,10,0,0,0,0,67,0,2,0,16,0,1,0,1,145,0,3,0,0,20,1,0,8,21,206,11,High
zPHXmaVhEr4FzfB8r-EcjQ,Detours Tavern,31,22,43,24,24,61,14,12,77,7,16,17,0,17,2,7,11,15,10,36,6,4,2,5,7,8,9,8,6,18,5,4,8,4,16,3,1,5,4,4,2,2,7,0,2,4,1,7,10,11,3,6,14,3,2,3,0,3,4,1,3,8,27,4,2,0,1,5,4,1,9,4,35,4,4,3,12,2,2,1,0,154,2,2,0,35,1,3,4,0,483,2,4,2,3,43,0,0,29,124,474,20,High
81a6sTDzNzsRsoUETeoBRA,Medizona,10,17,15,10,5,42,9,3,58,5,6,0,1,7,0,1,7,4,6,21,0,1,4,0,9,1,6,12,0,13,3,2,4,1,10,1,1,1,1,4,2,5,1,4,0,0,3,4,0,3,1,4,5,4,1,1,3,2,0,1,2,3,14,3,1,0,1,1,0,2,1,5,14,0,1,0,3,0,0,2,0,109,0,0,1,20,0,0,1,1,339,1,6,6,1,65,0,0,14,62,382,19,High
dec2TzjQ1skgmugHKJyLwQ,In N Out Burger,32,20,19,14,25,40,7,10,79,5,6,5,14,9,5,10,2,11,2,58,9,2,4,12,29,4,8,9,4,26,2,2,3,2,25,4,2,5,2,8,3,1,4,3,3,2,5,11,5,10,1,8,9,0,1,0,0,3,2,0,2,2,21,0,2,0,1,6,6,1,3,5,15,2,1,0,14,4,0,1,0,156,1,1,4,36,1,1,1,1,344,0,5,4,4,48,6,1,31,91,404,13,High
B5hhRbxDIADG-bFaQIEWag,New Asian Kitchen,52,53,51,25,19,85,7,22,70,8,7,11,14,6,11,13,9,21,6,39,8,3,5,18,18,38,13,6,2,46,5,2,3,6,30,2,8,14,12,4,7,9,13,2,8,6,9,16,5,17,5,1,14,11,2,5,3,1,2,5,2,5,24,1,0,6,3,8,5,3,3,7,33,2,2,6,23,5,7,0,3,150,2,1,0,59,2,1,1,3,444,2,6,4,2,79,3,1,38,140,646,23,High
