"name","type","city","state",stars,review_count
"Las Vegas Web Development and Web Design","business","Las Vegas","NV",5.0,8
"K Luxury Nails & Spa","business","Phoenix","AZ",1.5,7
"Rice & Company","business","Las Vegas","NV",3.0,162
"Skinny Dougans","business","Las Vegas","NV",3.5,4
"Rotolo's Pizzeria","business","Mesa","AZ",3.0,5
"Dutch Brothers Coffee","business","Gilbert","AZ",4.5,45
"Gelato Dolce Vita","business","Gilbert","AZ",4.0,19
"Genghis Grill","business","Phoenix","AZ",3.0,84
"Shooter's World","business","Peoria","AZ",3.5,31
"Spicy Pickle","business","Las Vegas","NV",3.5,47
"Mustang Carpet and Tile Cleaning","business","Gilbert","AZ",5.0,3
"Island Malaysian Cuisine Halal","business","Las Vegas","NV",4.0,93
"Geno's Cheesesteaks & Deli","business","Tempe","AZ",2.5,64
"PekoeTea","business","Edinburgh","EDH",5.0,13
"Highline Import Auto","business","Mesa","AZ",5.0,32
"McDowell Mountain Ranch Fitness & Aquatic Center","business","Scottsdale","AZ",3.5,10
"Ryan's Removals","business","Phoenix","AZ",5.0,4
"Stop Buggn Pest Control LLC","business","Las Vegas","NV",4.5,10
"Willows at Spring Valley","business","Las Vegas","NV",3.0,4
"Del Mar Cafe","business","Las Vegas","NV",4.0,32
"Emerald Pools & Spas","business","Phoenix","AZ",4.5,6
"Caracas Empanadas","business","Madison","WI",5.0,18
"Prometric Testing Center","business","Las Vegas","NV",3.5,3
"Yogurtini","business","Phoenix","AZ",4.0,16
"Calderon Medical Group","business","Las Vegas","NV",5.0,3
"Salon Stylush","business","Scottsdale","AZ",5.0,5
"The LEGO Store","business","Glendale","AZ",4.0,8
"The Heights Sports Grill","business","Peoria","AZ",4.0,31
"Efficient Electric","business","Peoria","AZ",5.0,4
"The Fragrance Factory","business","Henderson","NV",5.0,10
"Del Taco","business","Las Vegas","NV",3.5,12
"Chinatown Foot Reflexology","business","Las Vegas","NV",3.0,10
"Arizona Frybread","business","Avondale","AZ",4.0,34
"28GO The Restaurant","business","Las Vegas","NV",4.0,97
"Ye's Sushi","business","Kitchener","ON",3.5,7
"Devin Luzod DC","business","Las Vegas","NV",1.0,4
"Superstition Springs Chrysler Jeep Dodge","business","Mesa","AZ",4.0,7
"Edward Jones","business","Phoenix","AZ",5.0,3
"BEST WESTERN PLUS Tempe By The Mall","business","Tempe","AZ",3.5,12
"NM Cafe","business","Scottsdale","AZ",4.0,9
"Jack And Jills Haunted Hill","business","Phoenix","AZ",4.0,9
"Tempest Oyster Bar","business","Madison","WI",4.0,90
"Hollywood Community Center","business","Las Vegas","NV",3.5,3
"Ecowash Auto Spa","business","Las Vegas","NV",4.0,98
"The Lady Silvia","business","Las Vegas","NV",4.0,87
"Sofia's Cafe","business","Las Vegas","NV",3.0,10
"Black Spade Tattoo","business","Las Vegas","NV",5.0,13
"The Habit Burger Grill","business","Phoenix","AZ",4.0,103
"Kosama Tempe","business","Tempe","AZ",5.0,12
"Simply Cinema","business","Gilbert","AZ",3.0,3
"Plush Weddings and Events","business","North Las Vegas","NV",4.5,3
"Apache Station","business","Tempe","AZ",2.5,16
"Ali Baba's Cafe","business","Phoenix","AZ",4.0,44
"Aqua tots","business","Queen Creek","AZ",2.5,6
"Langley's Country Market","business","Gilbert","AZ",3.5,7
"Gorilla Cafe","business","Las Vegas","NV",5.0,11
"Bloom Salon","business","Glendale","AZ",4.5,18
"Silverton Blingo Bingo","business","Las Vegas","NV",2.5,4
"Mikado Sushi","business","Phoenix","AZ",4.5,7
"Disount Locksmiths","business","Phoenix","AZ",1.0,3
"Mattress Firm","business","Las Vegas","NV",5.0,5
"English's Quintessentially British","business","Las Vegas","NV",3.5,204
"Ringo's Bar and Grill","business","Wickenburg","AZ",2.5,4
"GFW Coffee","business","Las Vegas","NV",3.5,18
"Superdry","business","Las Vegas","NV",3.5,7
"Nail TK","business","Las Vegas","NV",4.0,55
"Sin City Wings","business","Las Vegas","NV",3.5,35
"TONI&GUY Scottsdale Academy","business","Scottsdale","AZ",4.5,27
"Susan Marie Tailor's","business","Chandler","AZ",5.0,15
"The Carousel At the District","business","Henderson","NV",3.5,4
"Kevin Burke's Fitz of Laughter","business","Las Vegas","NV",2.5,5
"The Original Flame Burger","business","Chandler","AZ",2.5,46
"Kinh Do Hair Design","business","Chandler","AZ",4.0,29
"Green Tea Chinese And Japanese Cuisine","business","Mesa","AZ",2.5,19
"Nellis Suites","business","Las Vegas","NV",1.5,10
"Veterinary Emergency & Critical Care","business","Las Vegas","NV",3.5,22
"Cafe de Japon","business","Las Vegas","NV",4.0,91
"Shannon Smith","business","Las Vegas","NV",5.0,4
"IHOP","business","Gilbert","AZ",2.5,25
"Tai He Foot Spa","business","Las Vegas","NV",4.0,4
"Jimmy John's","business","Avondale","AZ",3.5,25
"Equilibrium Studio","business","Phoenix","AZ",5.0,4
"Yak's Fitness","business","Las Vegas","NV",4.5,21
"Kord T Strebel MD","business","Las Vegas","NV",5.0,5
"Paletas Betty","business","Tempe","AZ",4.5,75
"Artisan Roast","business","Edinburgh","EDH",4.0,19
"San Francisco Style Sourdough Eatery","business","Henderson","NV",3.5,29
"Oregano's Pizza Bistro","business","Tempe","AZ",4.0,114
"Alex Presley's Unique Boutique","business","Las Vegas","NV",5.0,4
"Long Jin Chinese Cuisine","business","Las Vegas","NV",4.0,63
"Denise is Cooking","business","Phoenix","AZ",5.0,10
"USA Youth Fitness Center","business","Gilbert","AZ",3.5,11
"Lucky Me Pet Care","business","Phoenix","AZ",5.0,19
"Wink Facial and Lash Bar","business","Phoenix","AZ",5.0,10
"Queen Creek Back Care","business","Queen Creek","AZ",5.0,3
"Raw Remedies","business","Las Vegas","NV",5.0,5
"Tyler Freear Photography","business","Las Vegas","NV",5.0,4
"Kampung Ali Malaysian Delight","business","Edinburgh","EDH",4.0,21
"Days Inn Madison","business","Madison","WI",3.0,4
"Hallmark","business","Las Vegas","NV",4.5,3
"Berkshire Hathaway - Brown Blankfeld Group","business","Las Vegas","NV",5.0,3
"Tanner Materials Tile & Stone","business","Chandler","AZ",3.0,4
"Bouari Clinic","business","Las Vegas","NV",4.0,7
"Soleil Chiropractic And Wellness","business","Phoenix","AZ",5.0,9
"USPS","business","Phoenix","AZ",2.0,16
"Mi Tierra Mexican Restaurant","business","Las Vegas","NV",4.0,28
"Prime Auto Glass","business","Phoenix","AZ",4.0,4
"South Mountain Community Library","business","Phoenix","AZ",4.0,7
"Charlies Terrace Cafe","business","Tempe","AZ",4.5,3
"Las Vegas Party Bus","business","Las Vegas","NV",3.0,6
"AGD Auto Glass & Tint Co","business","Tempe","AZ",4.5,20
"Pet Food Depot","business","Scottsdale","AZ",3.0,5
"Brenda LaTowsky MD","business","Scottsdale","AZ",3.5,11
"The Range Steak House","business","Maricopa","AZ",3.5,12
"Forever 21","business","Tempe","AZ",3.5,7
"Starbucks Coffee","business","Las Vegas","NV",4.5,13
"Fanda Travel","business","Las Vegas","NV",5.0,3
"Completely Clean","business","Las Vegas","NV",5.0,3
"US Post Office","business","Las Vegas","NV",1.5,17
"Banfield Pet Hospital","business","Las Vegas","NV",4.0,5
"Banfield Pet Hospital","business","Tempe","AZ",3.5,6
"Banfield Pet Hospital","business","Mesa","AZ",3.0,5
"Banfield Pet Hospital","business","Mesa","AZ",2.5,3
"Banfield Pet Hospital","business","Phoenix","AZ",3.5,3
"Banfield Pet Hospital","business","Phoenix","AZ",2.5,4
"Campus Commons Food Court","business","Las Vegas","NV",3.5,6
"Civic Center Mall","business","Scottsdale","AZ",4.5,7
"VXO Nails & Feet Reflexology","business","Gilbert","AZ",4.5,4
"Raising Cane's","business","Phoenix","AZ",3.5,91
"MasterCraft Garage Door Service","business","Gilbert","AZ",5.0,16
"Tre Bella","business","Mesa","AZ",4.5,8
"The Klassik Tavern","business","Verona","WI",4.5,10
"Sahara Nights","business","Tempe","AZ",4.0,4
"Sweet Salvage","business","Phoenix","AZ",4.0,17
"Allison's Texas BBQ","business","Mesa","AZ",4.0,61
"Denny's","business","Queen Creek","AZ",2.5,21
"Phoenix Scrapbook Store","business","Phoenix","AZ",4.5,3
"Cotton On","business","Las Vegas","NV",4.5,6
"Amazing Leak Detection","business","Glendale","AZ",4.5,6
"R Steak & Seafood","business","Las Vegas","NV",4.0,60
"Del Sol Pool Service & Repair","business","Chandler","AZ",4.5,22
"Seablu Pool & Spa Services","business","Phoenix","AZ",3.5,5
"Panda Express","business","Las Vegas","NV",3.5,13
"QuickTrip","business","Surprise","AZ",4.0,8
"Venue 104 - A Performance Cafe","business","Tempe","AZ",4.0,4
"Tempe Veterinary Hospital","business","Tempe","AZ",3.5,18
"Grand Canyon Helicopter Tours","business","Las Vegas","NV",4.5,3
"Premier Lashes Las Vegas","business","Las Vegas","NV",5.0,7
"Sway Pool & Lounge","business","Las Vegas","NV",4.0,9
"Tacos Los Toritos","business","Las Vegas","NV",3.5,6
"Paradise Boba Tea and Smoothie","business","Las Vegas","NV",3.5,23
"Coffee Tea & Me","business","Peoria","AZ",3.5,17
"Bon Bread","business","Las Vegas","NV",4.5,4
"Tropical Cuisine","business","Madison","WI",3.5,3
"Big City Burrito","business","Tempe","AZ",5.0,6
"Oscar's Classic Barber Shop","business","Las Vegas","NV",4.5,9
"Corner Bakery Cafe","business","Phoenix","AZ",3.0,52
"El Gordito","business","Las Vegas","NV",3.5,4
"Bonanno's New York Pizzeria","business","Las Vegas","NV",2.5,12
"Hertz Local Edition","business","Chandler","AZ",2.0,3
"For the Love of Old","business","Phoenix","AZ",4.5,3
"Starbucks","business","Las Vegas","NV",2.5,10
"Zoe's Pizzeria","business","Waunakee","WI",4.0,5
"Ryken Chiropratic and Wellness Center","business","Chandler","AZ",5.0,5
"Koyama","business","Edinburgh","EDH",3.0,12
"B&D Fingerprinting Services","business","Las Vegas","NV",5.0,12
"Goldwater Deli","business","Scottsdale","AZ",4.5,4
"Growlers Bar & Grille","business","Madison","WI",1.5,3
"Lobster Me - Miracle Mile Shops","business","Las Vegas","NV",3.5,379
"E-san Sab Sab Thai Cuisine","business","Phoenix","AZ",3.5,83
"Samurai Motors","business","Las Vegas","NV",5.0,20
"El Patron Mexican Grill","business","Sun Prairie","WI",3.5,16
"Beau Monde Bakery","business","Las Vegas","NV",4.0,37
"Credit Restoration of Nevada","business","Henderson","NV",5.0,4
"Papyrus","business","Phoenix","AZ",4.5,3
"East Ocean Dim Sum & Seafood Restaurant","business","Henderson","NV",3.0,159
"Island Sushi and Grill Express","business","Las Vegas","NV",4.0,150
"JSK TaeKwonDo","business","Phoenix","AZ",5.0,7
"Long Life Fit and Dance","business","Las Vegas","NV",5.0,4
"Streamline Audio Video","business","Phoenix","AZ",4.5,6
"Van Group Real ENV","business","Las Vegas","NV",5.0,4
"Cuddlers","business","Las Vegas","NV",4.5,4
"Spectrum Smiles","business","Gilbert","AZ",5.0,4
"Student Recreation Complex","business","Tempe","AZ",3.5,3
"Ninja Sushi","business","Chandler","AZ",3.5,12
"Veil Pavilion","business","Las Vegas","NV",4.0,9
"Don Beto Restaurant","business","Las Vegas","NV",3.0,5
"The Rigby","business","Madison","WI",3.5,25
"The Casablanca Lounge","business","Scottsdale","AZ",3.5,60
"Cathay House","business","Las Vegas","NV",2.5,19
"Jimmy John's","business","Phoenix","AZ",2.5,24
"Wellness 1st Chiropractic","business","Chandler","AZ",5.0,5
"AZ BuildPro","business","Scottsdale","AZ",5.0,3
"Kathleen Walsh","business","Scottsdale","AZ",5.0,3
"Mr Antenna Phoenix","business","Chandler","AZ",5.0,9
"AZ Air Time","business","Scottsdale","AZ",4.0,23
"Subway","business","Glendale","AZ",3.5,6
"Circle K","business","Phoenix","AZ",1.5,3
"Love Empanadas","business","Las Vegas","NV",5.0,5
"Subway","business","Las Vegas","NV",3.5,5
"Jewel's Cupcakes","business","Phoenix","AZ",5.0,11
"Grimaldi's Pizzeria","business","Las Vegas","NV",4.0,120
"China Tango Bistro","business","Las Vegas","NV",3.0,51
"Anytime Fitness","business","Las Vegas","NV",4.0,5
"Quest Apartments","business","Henderson","NV",2.0,9
"Buldogis Gourmet Hot Dogs","business","Las Vegas","NV",4.5,379
"Meineke Car Care Center","business","Las Vegas","NV",3.0,10
"Charlie's Lunch","business","Las Vegas","NV",4.5,4
"Limelight Dipping Bar And Grill","business","Scottsdale","AZ",3.0,25
"Jackrabbit Chevron","business","Buckeye","AZ",3.5,3
"Asylum and Hotel Fear Haunted House","business","Las Vegas","NV",4.0,8
"Villagio","business","Tempe","AZ",3.0,10
"Art of Cooking","business","Las Vegas","NV",5.0,3
"Arizona Direct Satellite & Entertainment","business","Phoenix","AZ",5.0,5
"Fatburger","business","Las Vegas","NV",3.5,16
"Surprise Animal Hospital","business","Surprise","AZ",4.0,23
"Starbucks","business","Phoenix","AZ",3.0,5
"Chambers Clinic","business","Scottsdale","AZ",5.0,3
"Holley's Cuppa","business","Las Vegas","NV",4.5,116
"Jerri Woolworth Weddings and Events","business","Las Vegas","NV",5.0,3
"True Religion","business","Las Vegas","NV",4.5,3
"Sclafani's Famous Pizza","business","Scottsdale","AZ",3.5,7
"35 Steaks","business","Las Vegas","NV",3.5,76
"The Fountain","business","Madison","WI",4.0,42
"Papa Murphy's Take 'N Bake Pizza","business","Mesa","AZ",4.0,9
"Banner Northwest Valley Obstetrics and Gynecology","business","Sun City West","AZ",4.0,4
"O' Reilly Auto Parts","business","Las Vegas","NV",4.0,3
"Cruzers Burgers","business","Henderson","NV",3.0,24
"Grilled Ave Teriyaki House","business","Tempe","AZ",3.5,36
"Arizona Valley Roofing","business","El Mirage","AZ",2.5,3
"Filibertos","business","Mesa","AZ",2.0,9
"DMV Made Easy","business","Las Vegas","NV",4.5,7
"C3 Arms","business","Phoenix","AZ",2.0,4
"Sausagefest Food Truck","business","Las Vegas","NV",3.5,35
"Madtown Burger Company","business","Madison","WI",1.5,4
"Emily Bailey","business","Henderson","NV",5.0,12
"Luv My Bling","business","Gilbert","AZ",4.5,7
"Findlay North Volkswagen","business","Las Vegas","NV",4.0,15
"SinCity Burgers","business","Las Vegas","NV",3.5,67
"All Dolled Up Studio","business","Gilbert","AZ",4.5,6
"The Egg I Am","business","Scottsdale","AZ",3.5,44
"All Stylez Barbershop","business","Surprise","AZ",4.5,13
"FlashBash PhotoBooths","business","Tempe","AZ",5.0,4
"Carl's Jr.","business","Las Vegas","NV",3.0,13
"Lee's Painting & Drywall","business","Las Vegas","NV",4.5,12
"Naked Pizza","business","Glendale","AZ",3.5,5
"Karina's 2","business","Las Vegas","NV",4.5,3
"Lucky Kitchen","business","Phoenix","AZ",3.0,42
"Design With Cents","business","Surprise","AZ",2.0,4
"Dunway Carpet & Tile Cleaning","business","Mesa","AZ",5.0,5
"Hash House A Go Go","business","Las Vegas","NV",3.5,244
"Le Boudoir Studio","business","Tempe","AZ",5.0,22
"Discount Tire Store - Buckeye","business","Buckeye","AZ",4.0,9
"Foothill High School","business","Henderson","NV",3.5,3
"Saskia Salon","business","Phoenix","AZ",5.0,8
"Pure Foot & Spa","business","Las Vegas","NV",4.0,31
"Anna's Linens","business","Las Vegas ","NV",3.5,3
"Express","business","Las Vegas","NV",3.5,5
"Cotton On","business","Las Vegas","NV",4.0,3
"Sweet Tomatoes Express","business","Henderson","NV",3.5,11
"Azucar Cuban Restaurant","business","Tempe","AZ",2.5,4
"Photography By Jodi Lynn","business","Tempe","AZ",5.0,4
"The Pools at Monte Carlo","business","Las Vegas","NV",3.5,20
"Moxie Studio Photography and Cinema","business","Las Vegas","NV",4.5,15
"Pottery Barn","business","Scottsdale","AZ",3.0,9
"Rita's Italian Ice","business","Phoenix","AZ",4.5,31
"Bar en Gril","business","Gilbert","AZ",4.5,8
"Barefoot Organic Carpet Care","business","Chandler","AZ",5.0,25
"Patty's Closet","business","Las Vegas","NV",4.5,14
"Parlour Bar & Lounge","business","Las Vegas","NV",4.0,19
"Lovegrub Truck","business","Las Vegas","NV",4.0,7
"Taco Bell","business","Las Vegas","NV",2.5,6
"Mira Pilates","business","Scottsdale","AZ",4.0,10
"Tix4Tonight Hawaiian Market Place","business","Las Vegas","NV",3.5,15
"Viva Elvis Cirque du Soleil Official Store @ ARIA","business","Las Vegas","NV",3.5,8
"La Barantine","business","Edinburgh","EDH",5.0,19
"Superstition Inn and Suites","business","Apache Junction","AZ",1.5,7
"Namio's","business","Fitchburg","WI",3.0,12
"Arrange A Ride Transportation","business","Scottsdale","AZ",4.0,4
"Sugar Skull Studio","business","Tempe","AZ",5.0,7
"Rainbow Donuts Cafe and Deli","business","Phoenix","AZ",4.5,21
"Santa Rosa Urgent Care","business","Las Vegas","NV",2.5,7
"Palmo Riccobono Cookies & Cakes","business","Queen Creek","AZ",4.0,4
"WAX Hair Removal Bar","business","Las Vegas","NV",4.5,48
"ClearSound- Car Audio","business","Las Vegas","NV",4.0,5
"Gap Outlet","business","Las Vegas","NV",3.5,6
"Tuff Cookie Bake Shop","business","Las Vegas","NV",5.0,3
"Body Spa Green Valley","business","Henderson","NV",4.5,3
"Genghis Grill","business","Scottsdale","AZ",2.5,23
"Echelon Autosports","business","Mesa","AZ",5.0,3
"Las Vegas School of Dance & Music","business","Las Vegas","NV",5.0,3
"The Barrymore","business","Las Vegas","NV",4.5,487
"Earnhardt Hyundai North Scottsdale","business","Scottsdale","AZ",4.0,19
"Palio Bar and Sports Book","business","Henderson","NV",4.5,4
"Performance Scooter","business","Scottsdale","AZ",3.0,15
"North Scottsdale Foot and Ankle Center","business","Scottsdale","AZ",4.5,7
"Upper Deck Grill and Sports Lounge","business","Las Vegas","NV",4.5,10
"Firehouse Subs","business","Phoenix","AZ",4.0,64
"Salon Sanctuary","business","Glendale","AZ",4.0,14
"The Bon Vivant's Companion","business","Edinburgh","EDH",5.0,6
"Safeway","business","Phoenix","AZ",4.5,4
"Madtown Pizza","business","Madison","WI",4.0,21
"Empire Beauty School","business","Madison","WI",1.5,3
"Vincent Pilon Chocolates","business","Las Vegas","NV",3.5,3
"Endodontics of Las Vegas","business","Las Vegas","NV",5.0,6
"Arcadia Foot & Ankle PC","business","Phoenix","AZ",3.0,5
"Mike's","business","Gilbert","AZ",4.0,89
"Hummus Bar","business","Las Vegas","NV",4.5,18
"A To Z Allied Moving","business","Phoenix","AZ",3.5,9
"Cartel Coffee Lab","business","Scottsdale","AZ",4.0,177
"Lola Lo","business","Edinburgh","EDH",3.5,3
"US Post Office","business","Las Vegas","NV",2.5,7
"Banana Republic","business","Las Vegas","NV",3.5,3
"Village Mini Market","business","Mesa","AZ",3.5,6
"Glendale Park 'n Swap","business","Glendale","AZ",3.0,3
"Tony Moreno Salon","business","Las Vegas","NV",4.5,31
"Belle Lacet Lingerie","business","Chandler","AZ",5.0,9
"Elite Tanning","business","Las Vegas","NV",5.0,21
"Jason Servais","business","Peoria","AZ",4.0,5
"Bargain Central Warehouse","business","Mesa","AZ",3.5,3
"Noodle Express","business","Madison","WI",5.0,3
"China Star","business","Madison","WI",3.0,8
"Phoenix Salon by Matt Rose","business","Las Vegas","NV",4.5,19
"Freddy's Frozen Custard & Steakburgers","business","Gilbert","AZ",4.0,38
"Gaati Thai Kitchen","business","Henderson","NV",4.0,115
"Holiday Inn Hotel & Suites Phoenix Airport North","business","Phoenix","AZ",4.0,20
"Gotta Have It! Jewelry & Accessories","business","Scottsdale","AZ",5.0,4
"Daddy's Delights","business","Las Vegas","NV",4.0,45
"The Maids","business","Las Vegas","NV",4.0,9
"Goodyear Chiropractic Auto Injury","business","Avondale","AZ",4.5,6
"CENTRAL BY MICHEL RICHARD","business","Las Vegas","NV",3.0,226
"AZ Tip & Toes Nails","business","Tempe","AZ",3.5,11
"Naked Pool","business","Las Vegas","NV",4.5,5
"Barro's Pizza","business","Chandler","AZ",4.0,14
"Embers","business","Las Vegas","NV",4.0,125
"Monsterland Bar & Grill","business","Mesa","AZ",4.0,74
"Coffee Cantata","business","Henderson","NV",4.5,5
"Smith's Food and Drug","business","Las Vegas","NV",1.5,6
"School of Rock","business","Las Vegas","NV",4.0,4
